mean_intensity,std_intensity,median_intensity,min_intensity,max_intensity,q25_intensity,q75_intensity,edge_density,texture_energy,texture_contrast,texture_correlation,texture_homogeneity,lbp_hist_1,lbp_hist_2,lbp_hist_3,lbp_hist_4,lbp_hist_5,lbp_hist_6,lbp_hist_7,lbp_hist_8,lbp_hist_9,lbp_hist_10,haralick_1,haralick_2,haralick_3,haralick_4,haralick_5,haralick_6,haralick_7,haralick_8,malware_family
104.318359375,58.64512926382591,105.0,0.0,255.0,61.0,145.0,0.36669921875,98.5712890625,58.64512926382591,-0.02089523317203226,104.318359375,1294.0,281.0,211.0,200.0,230.0,240.0,188.0,204.0,306.0,942.0,98.5712890625,3439.2511863708496,-0.02089523317203226,3439.2511863708496,0.1481260646070779,104.318359375,3439.2511863708496,7.600779303051076,Swizzor.gen!I
99.39306640625,56.69067651287801,99.0,0.0,255.0,56.0,140.25,0.380126953125,102.439453125,56.69067651287801,-0.13839886032080106,99.39306640625,1275.0,275.0,235.0,192.0,233.0,221.0,189.0,239.0,312.0,925.0,102.439453125,3213.8328034877777,-0.13839886032080106,3213.8328034877777,0.12692950195291808,99.39306640625,3213.8328034877777,7.591799139343087,Swizzor.gen!I
106.484130859375,58.70548298536838,107.0,0.0,255.0,62.0,146.0,0.3740234375,102.391357421875,58.70548298536838,-0.019256837394115083,106.484130859375,1310.0,283.0,216.0,192.0,222.0,209.0,199.0,205.0,249.0,1011.0,102.391357421875,3446.333732545376,-0.019256837394115083,3446.333732545376,0.12356060041783641,106.484130859375,3446.333732545376,7.66551926034286,Swizzor.gen!I
104.50732421875,54.367491804439716,107.0,0.0,255.0,69.0,142.0,0.3916015625,102.16748046875,54.367491804439716,-0.04313610761716824,104.50732421875,1327.0,273.0,217.0,176.0,251.0,208.0,208.0,235.0,290.0,911.0,102.16748046875,2955.8241651058197,-0.04313610761716824,2955.8241651058197,0.14002163518369293,104.50732421875,2955.8241651058197,7.505841603522226,Swizzor.gen!I
97.557861328125,54.521933048239475,97.0,0.0,255.0,58.0,137.0,0.359619140625,101.614990234375,54.521933048239475,0.13180777060922008,97.557861328125,1280.0,252.0,195.0,202.0,237.0,260.0,219.0,211.0,284.0,956.0,101.614990234375,2972.6411833167076,0.13180777060922008,2972.6411833167076,0.13215457834591926,97.557861328125,2972.6411833167076,7.5435664584986615,Swizzor.gen!I
83.988037109375,64.37313106703466,89.0,0.0,255.0,14.0,131.0,0.36083984375,83.452880859375,64.37313106703466,-0.19493535174167265,83.988037109375,1763.0,229.0,165.0,126.0,176.0,181.0,139.0,164.0,312.0,841.0,83.452880859375,4143.900003373623,-0.19493535174167265,4143.900003373623,0.2744245367791216,83.988037109375,4143.900003373623,6.78250298407616,Swizzor.gen!I
101.011962890625,56.39380146095289,105.0,0.0,255.0,62.0,140.0,0.396484375,95.239990234375,56.39380146095289,-0.0580502171442822,101.011962890625,1239.0,262.0,251.0,198.0,207.0,228.0,198.0,218.0,264.0,1031.0,95.239990234375,3180.260843217373,-0.0580502171442822,3180.260843217373,0.1460159700104952,101.011962890625,3180.260843217373,7.519780726187694,Swizzor.gen!I
105.665283203125,55.12021242866826,106.0,0.0,255.0,68.0,145.0,0.3837890625,99.577392578125,55.12021242866826,-0.052102405966621766,105.665283203125,1292.0,276.0,240.0,191.0,226.0,196.0,201.0,238.0,313.0,923.0,99.577392578125,3038.2378181815147,-0.052102405966621766,3038.2378181815147,0.12800116689339092,105.665283203125,3038.2378181815147,7.571233815638419,Swizzor.gen!I
84.7802734375,65.34248759483742,90.0,0.0,255.0,5.0,135.0,0.346160888671875,81.83544921875,65.34248759483742,-0.19930627898484776,84.7802734375,1752.0,299.0,147.0,154.0,150.0,164.0,147.0,165.0,249.0,869.0,81.83544921875,4269.640685081482,-0.19930627898484776,4269.640685081482,0.2744245367791216,84.7802734375,4269.640685081482,6.696753007897357,Swizzor.gen!I
108.81494140625,59.15905163232106,109.0,0.0,255.0,67.0,149.0,0.37060546875,100.29736328125,59.15905163232106,0.13934041171474643,108.81494140625,1292.0,319.0,217.0,197.0,211.0,208.0,184.0,205.0,265.0,998.0,100.29736328125,3499.7933900356293,0.13934041171474643,3499.7933900356293,0.12241044933519266,108.81494140625,3499.7933900356293,7.662063337400695,Swizzor.gen!I
99.3525390625,56.3828875908676,100.0,0.0,255.0,59.0,139.0,0.3720703125,99.14453125,56.3828875908676,0.0213319015103449,99.3525390625,1218.0,287.0,254.0,198.0,218.0,236.0,207.0,274.0,310.0,894.0,99.14453125,3179.0300130844116,0.0213319015103449,3179.0300130844116,0.13055263636802306,99.3525390625,3179.0300130844116,7.550834281426258,Swizzor.gen!I
102.660888671875,56.70140483398769,105.0,0.0,255.0,63.0,141.0,0.366455078125,96.057373046875,56.70140483398769,-0.08961879419748184,102.660888671875,1342.0,281.0,206.0,190.0,217.0,221.0,210.0,226.0,306.0,897.0,96.057373046875,3215.0493101477623,-0.08961879419748184,3215.0493101477623,0.14540470048141593,102.660888671875,3215.0493101477623,7.5163338846987795,Swizzor.gen!I
102.220458984375,58.04810085670834,104.0,0.0,255.0,64.0,140.0,0.3779296875,97.416748046875,58.04810085670834,-0.030026516257016803,102.220458984375,1272.0,293.0,237.0,166.0,209.0,218.0,187.0,230.0,305.0,979.0,97.416748046875,3369.5820130705833,-0.030026516257016803,3369.5820130705833,0.13926233488834022,102.220458984375,3369.5820130705833,7.582291551135548,Swizzor.gen!I
104.059326171875,59.027586786939764,105.0,0.0,255.0,60.0,145.0,0.373046875,98.474365234375,59.027586786939764,-0.01955715639663246,104.059326171875,1283.0,298.0,208.0,194.0,213.0,229.0,196.0,220.0,284.0,971.0,98.474365234375,3484.2560018897057,-0.01955715639663246,3484.2560018897057,0.1299848991366025,104.059326171875,3484.2560018897057,7.618837059305678,Swizzor.gen!I
104.344482421875,57.65889843024357,107.0,0.0,255.0,64.0,145.0,0.387451171875,99.069580078125,57.65889843024357,-0.039652332392384755,104.344482421875,1303.0,272.0,201.0,167.0,244.0,197.0,194.0,234.0,243.0,1041.0,99.069580078125,3324.548568189144,-0.039652332392384755,3324.548568189144,0.15451949604200327,104.344482421875,3324.548568189144,7.51347109730869,Swizzor.gen!I
101.33154296875,55.531759469051785,106.0,0.0,247.5,61.0,141.0,0.395751953125,97.54541015625,55.531759469051785,-0.13378851392269123,101.33154296875,1308.0,262.0,218.0,174.0,244.0,227.0,170.0,235.0,295.0,963.0,97.54541015625,3083.7763097286224,-0.13378851392269123,3083.7763097286224,0.15560488204619047,101.33154296875,3083.7763097286224,7.45306412860832,Swizzor.gen!I
99.509033203125,52.32947488594493,101.0,0.0,252.0,60.0,137.0,0.377685546875,100.796630859375,52.32947488594493,0.04177366192094275,99.509033203125,1261.0,269.0,234.0,190.0,258.0,244.0,206.0,259.0,306.0,869.0,100.796630859375,2738.3739418387413,0.04177366192094275,2738.3739418387413,0.12317997231272469,99.509033203125,2738.3739418387413,7.509752629067083,Swizzor.gen!I
98.313720703125,57.18324751286259,97.0,0.0,255.0,55.0,139.0,0.375,104.323974609375,57.18324751286259,-0.1326218958345624,98.313720703125,1317.0,276.0,222.0,183.0,204.0,208.0,189.0,212.0,284.0,1001.0,104.323974609375,3269.9237961173058,-0.1326218958345624,3269.9237961173058,0.11822300120380126,98.313720703125,3269.9237961173058,7.626644968815885,Swizzor.gen!I
100.0087890625,57.55600551122907,103.0,0.0,255.0,58.0,142.0,0.37890625,96.01416015625,57.55600551122907,-0.06303294536904162,100.0087890625,1282.0,297.0,208.0,173.0,220.0,253.0,195.0,225.0,314.0,929.0,96.01416015625,3312.6937704086304,-0.06303294536904162,3312.6937704086304,0.1617134052379758,100.0087890625,3312.6937704086304,7.479874996647887,Swizzor.gen!I
84.675537109375,63.65595427647152,88.0,0.0,255.0,24.0,132.0,0.346160888671875,81.402099609375,63.65595427647152,-0.2626873762064389,84.675537109375,1708.0,334.0,141.0,140.0,158.0,173.0,143.0,142.0,308.0,849.0,81.402099609375,4052.0805148482323,-0.2626873762064389,4052.0805148482323,0.2744245367791216,84.675537109375,4052.0805148482323,6.74757001794869,Swizzor.gen!I
98.7705078125,58.69756277993684,102.0,0.0,255.0,55.0,141.25,0.377197265625,94.76708984375,58.69756277993684,-0.22171333330132512,98.7705078125,1388.0,323.0,189.0,180.0,207.0,218.0,187.0,194.0,329.0,881.0,94.76708984375,3445.4038763046265,-0.22171333330132512,3445.4038763046265,0.1773777090045578,98.7705078125,3445.4038763046265,7.385840773431044,Swizzor.gen!I
102.459228515625,56.39618848794049,105.0,0.0,254.0,59.0,143.0,0.373046875,99.798583984375,56.39618848794049,-0.24867013799738544,102.459228515625,1246.0,318.0,227.0,177.0,234.0,241.0,201.0,235.0,301.0,916.0,99.798583984375,3180.530075967312,-0.24867013799738544,3180.530075967312,0.1305673271166146,102.459228515625,3180.530075967312,7.556137229087618,Swizzor.gen!I
107.89404296875,60.57408061091417,108.0,0.0,255.0,67.0,148.0,0.372802734375,98.96875,60.57408061091417,-0.028114655853463788,107.89404296875,1335.0,286.0,213.0,192.0,210.0,219.0,181.0,223.0,355.0,882.0,98.96875,3669.2192418575287,-0.028114655853463788,3669.2192418575287,0.14517424887900815,107.89404296875,3669.2192418575287,7.607784699226765,Swizzor.gen!I
109.729248046875,57.4448587847664,111.0,0.0,255.0,69.0,147.0,0.390625,100.107177734375,57.4448587847664,0.0609135991787821,109.729248046875,1257.0,275.0,243.0,200.0,222.0,234.0,190.0,220.0,281.0,974.0,100.107177734375,3299.911800801754,0.0609135991787821,3299.911800801754,0.12088034874939736,109.729248046875,3299.911800801754,7.682362285926302,Swizzor.gen!I
100.212890625,54.51887923652491,101.0,0.0,255.0,57.0,138.0,0.380859375,104.119140625,54.51887923652491,-0.0864383872198265,100.212890625,1298.0,278.0,205.0,197.0,208.0,212.0,185.0,188.0,285.0,1040.0,104.119140625,2972.308193206787,-0.0864383872198265,2972.308193206787,0.10917298642188919,100.212890625,2972.308193206787,7.613642233517708,Swizzor.gen!I
105.271728515625,57.03325460124708,109.0,0.0,255.0,64.0,146.0,0.381103515625,96.991455078125,57.03325460124708,-0.10095124606200886,105.271728515625,1287.0,277.0,225.0,172.0,221.0,225.0,184.0,230.0,336.0,939.0,96.991455078125,3252.7921304106712,-0.10095124606200886,3252.7921304106712,0.1426689473266049,105.271728515625,3252.7921304106712,7.583320643179761,Swizzor.gen!I
104.69189453125,54.26458610728664,106.0,0.0,255.0,67.0,143.0,0.384521484375,102.4755859375,54.26458610728664,-0.02736322035344769,104.69189453125,1266.0,270.0,220.0,206.0,219.0,212.0,207.0,226.0,294.0,976.0,102.4755859375,2944.6453053951263,-0.02736322035344769,2944.6453053951263,0.11745918835498043,104.69189453125,2944.6453053951263,7.590370505526389,Swizzor.gen!I
98.88525390625,57.08025306851065,101.0,0.0,255.0,56.0,141.0,0.384765625,98.51123046875,57.08025306851065,-0.03948360029730308,98.88525390625,1323.0,280.0,224.0,175.0,216.0,221.0,197.0,218.0,332.0,910.0,98.51123046875,3258.155290365219,-0.03948360029730308,3258.155290365219,0.15075276911493188,98.88525390625,3258.155290365219,7.482786982507024,Swizzor.gen!I
97.237060546875,56.59478277246711,96.0,0.0,255.0,52.0,137.0,0.376708984375,102.015380859375,56.59478277246711,-0.0927366261501098,97.237060546875,1284.0,276.0,228.0,209.0,187.0,237.0,179.0,204.0,256.0,1036.0,102.015380859375,3202.9694370627403,-0.0927366261501098,3202.9694370627403,0.1271733608085554,97.237060546875,3202.9694370627403,7.602965931265757,Swizzor.gen!I
100.98876953125,54.61372140115359,103.0,0.0,255.0,64.0,138.0,0.369384765625,101.20263671875,54.61372140115359,-0.06514582823303693,100.98876953125,1244.0,304.0,230.0,187.0,232.0,241.0,179.0,227.0,278.0,974.0,101.20263671875,2982.6585652828217,-0.06514582823303693,2982.6585652828217,0.14132625691147266,100.98876953125,2982.6585652828217,7.532517401350571,Swizzor.gen!I
103.22900390625,54.99141710893094,106.0,0.0,254.0,61.0,141.0,0.378173828125,95.720703125,54.99141710893094,-0.012169787606038698,103.22900390625,1231.0,319.0,236.0,188.0,217.0,256.0,203.0,208.0,280.0,958.0,95.720703125,3024.0559556484222,-0.012169787606038698,3024.0559556484222,0.1294741764802177,103.22900390625,3024.0559556484222,7.610504355153832,Swizzor.gen!I
80.871337890625,63.55459327948678,85.0,0.0,255.0,7.0,131.0,0.346160888671875,80.35498046875,63.55459327948678,-0.4050975823260426,80.871337890625,1798.0,317.0,151.0,121.0,169.0,176.0,145.0,176.0,335.0,708.0,80.35498046875,4039.186326920986,-0.4050975823260426,4039.186326920986,0.2744245367791216,80.871337890625,4039.186326920986,6.696753007897357,Swizzor.gen!I
98.8798828125,60.966237018830896,101.0,0.0,255.0,53.0,142.0,0.37744140625,95.11328125,60.966237018830896,-0.1288884446616579,98.8798828125,1409.0,312.0,191.0,163.0,191.0,197.0,186.0,173.0,298.0,976.0,95.11328125,3716.882056236267,-0.1288884446616579,3716.882056236267,0.17605197165595415,98.8798828125,3716.882056236267,7.384115640146373,Swizzor.gen!I
111.073974609375,59.374166494341566,112.0,0.0,255.0,70.0,153.0,0.379638671875,97.281982421875,59.374166494341566,-0.01921453953391437,111.073974609375,1287.0,287.0,227.0,187.0,216.0,247.0,217.0,218.0,310.0,900.0,97.281982421875,3525.291646897793,-0.01921453953391437,3525.291646897793,0.1365894909519626,111.073974609375,3525.291646897793,7.636873524594021,Swizzor.gen!I
97.658447265625,55.98649906948787,106.0,0.0,255.0,57.0,138.0,0.3984375,91.097900390625,55.98649906948787,-0.03554187631740798,97.658447265625,1493.0,278.0,179.0,155.0,179.0,186.0,144.0,175.0,321.0,986.0,91.097900390625,3134.488078057766,-0.03554187631740798,3134.488078057766,0.21152661885040352,97.658447265625,3134.488078057766,7.078101808651372,Swizzor.gen!I
103.181396484375,56.02824392036423,106.0,0.0,255.0,69.0,141.0,0.3759765625,97.127197265625,56.02824392036423,-0.06256618965027133,103.181396484375,1321.0,290.0,178.0,164.0,231.0,231.0,172.0,211.0,265.0,1033.0,97.127197265625,3139.1641167998314,-0.06256618965027133,3139.1641167998314,0.17282210198488035,103.181396484375,3139.1641167998314,7.320629716850725,Swizzor.gen!I
102.69677734375,57.593761439951,102.0,0.0,253.0,61.0,142.0,0.3671875,100.79443359375,57.593761439951,0.04819112212209617,102.69677734375,1293.0,270.0,202.0,196.0,249.0,235.0,190.0,226.0,325.0,910.0,100.79443359375,3317.0413568019867,0.04819112212209617,3317.0413568019867,0.13267105152546954,102.69677734375,3317.0413568019867,7.615451787017541,Swizzor.gen!I
100.837158203125,66.33188185863993,99.0,0.0,255.0,52.0,147.0,0.376220703125,92.301025390625,66.33188185863993,-0.028470150069373507,100.837158203125,1281.0,260.0,205.0,195.0,260.0,241.0,199.0,224.0,293.0,938.0,92.301025390625,4399.9185509085655,-0.028470150069373507,4399.9185509085655,0.18019020670059444,100.837158203125,4399.9185509085655,7.413874477778251,Swizzor.gen!I
105.291259765625,58.363981844398715,106.0,0.0,255.0,62.0,146.0,0.38232421875,99.541259765625,58.363981844398715,-0.04823676936773163,105.291259765625,1266.0,290.0,236.0,201.0,224.0,236.0,181.0,213.0,261.0,988.0,99.541259765625,3406.354376733303,-0.04823676936773163,3406.354376733303,0.13750005681457178,105.291259765625,3406.354376733303,7.632942431868041,Swizzor.gen!I
103.69140625,60.163274625368096,106.0,0.0,255.0,60.75,146.0,0.369873046875,96.90234375,60.163274625368096,0.026903806631584287,103.69140625,1372.0,258.0,226.0,181.0,226.0,223.0,171.0,233.0,294.0,912.0,96.90234375,3619.619613647461,0.026903806631584287,3619.619613647461,0.15690586018762737,103.69140625,3619.619613647461,7.528975395385721,Swizzor.gen!I
119.1826171875,53.60566877841913,123.0,0.0,255.0,88.0,155.0,0.374267578125,97.50146484375,53.60566877841913,0.030958381778375222,119.1826171875,1270.0,315.0,222.0,165.0,246.0,232.0,208.0,232.0,273.0,933.0,97.50146484375,2873.5677251815796,0.030958381778375222,2873.5677251815796,0.1442240386715296,119.1826171875,2873.5677251815796,7.386452637733462,Instantaccess
118.621337890625,54.17501319298454,123.0,0.0,250.0,88.0,157.0,0.373046875,96.141357421875,54.17501319298454,0.010034470250209244,118.621337890625,1351.0,337.0,246.0,186.0,234.0,232.0,193.0,198.0,304.0,815.0,96.141357421875,2934.9320544600487,0.010034470250209244,2934.9320544600487,0.16006339199186992,118.621337890625,2934.9320544600487,7.305451035731512,Instantaccess
118.424072265625,53.973731282661035,123.0,0.0,250.0,88.0,157.0,0.37109375,96.487060546875,53.973731282661035,0.004076620065492791,118.424072265625,1354.0,344.0,241.0,184.0,228.0,230.0,190.0,196.0,308.0,821.0,96.487060546875,2913.1636685729027,0.004076620065492791,2913.1636685729027,0.15964834125091099,118.424072265625,2913.1636685729027,7.299285518605879,Instantaccess
119.232421875,53.44748795175758,123.0,0.0,255.0,88.0,156.0,0.376220703125,97.62939453125,53.44748795175758,0.03239575825337134,119.232421875,1274.0,306.0,226.0,161.0,254.0,234.0,207.0,234.0,268.0,932.0,97.62939453125,2856.6339683532715,0.03239575825337134,2856.6339683532715,0.14551113006176414,119.232421875,2856.6339683532715,7.381172126525037,Instantaccess
119.618408203125,53.44464172859083,123.0,0.0,255.0,89.0,156.0,0.373779296875,97.080810546875,53.44464172859083,0.0442655451591369,119.618408203125,1275.0,309.0,222.0,164.0,247.0,228.0,205.0,237.0,275.0,934.0,97.080810546875,2856.3297294974327,0.0442655451591369,2856.3297294974327,0.14720950235414926,119.618408203125,2856.3297294974327,7.384007764540606,Instantaccess
118.331787109375,54.06949941439654,123.0,0.0,250.0,88.0,157.0,0.374267578125,96.485107421875,54.06949941439654,0.0017620876699241176,118.331787109375,1354.0,341.0,241.0,187.0,230.0,231.0,186.0,193.0,305.0,828.0,96.485107421875,2923.5107669234276,0.0017620876699241176,2923.5107669234276,0.15992758337271595,118.331787109375,2923.5107669234276,7.302209355182631,Instantaccess
119.521484375,53.65447113518715,123.0,0.0,255.0,88.0,156.0,0.369384765625,98.3125,53.65447113518715,0.04072019044592901,119.521484375,1264.0,318.0,221.0,163.0,253.0,231.0,207.0,232.0,280.0,927.0,98.3125,2878.802272796631,0.04072019044592901,2878.802272796631,0.1447996977134377,119.521484375,2878.802272796631,7.390688545517996,Instantaccess
119.3046875,53.589421631884065,123.0,0.0,255.0,88.0,155.0,0.372314453125,97.3720703125,53.589421631884065,0.035233255580440735,119.3046875,1268.0,312.0,232.0,160.0,244.0,230.0,205.0,229.0,273.0,943.0,97.3720703125,2871.8261108398438,0.035233255580440735,2871.8261108398438,0.146003836167228,119.3046875,2871.8261108398438,7.386873935553515,Instantaccess
119.277587890625,53.63764006079223,123.0,0.0,255.0,88.0,155.25,0.374755859375,97.451904296875,53.63764006079223,0.03382645278655299,119.277587890625,1262.0,308.0,226.0,165.0,254.0,231.0,201.0,235.0,282.0,932.0,97.451904296875,2876.9964312911034,0.03382645278655299,2876.9964312911034,0.14359141329206876,119.277587890625,2876.9964312911034,7.388869084620435,Instantaccess
119.54833984375,53.63333184087351,123.0,0.0,255.0,88.0,156.0,0.373291015625,97.58984375,53.63333184087351,0.04140519719369791,119.54833984375,1258.0,323.0,229.0,167.0,242.0,231.0,209.0,230.0,277.0,930.0,97.58984375,2876.534284353256,0.04140519719369791,2876.534284353256,0.1446636933526147,119.54833984375,2876.534284353256,7.3891916138514375,Instantaccess
118.329345703125,54.047158933932025,123.0,0.0,250.0,89.0,156.0,0.37255859375,95.866943359375,54.047158933932025,0.0024701032080730583,118.329345703125,1356.0,337.0,250.0,180.0,227.0,229.0,196.0,195.0,298.0,828.0,95.866943359375,2921.095388829708,0.0024701032080730583,2921.095388829708,0.16119956104745697,118.329345703125,2921.095388829708,7.307151918029701,Instantaccess
119.36181640625,53.43074653067902,123.0,0.0,255.0,88.0,155.0,0.373291015625,97.462890625,53.43074653067902,0.03695256870220455,119.36181640625,1266.0,309.0,224.0,164.0,252.0,232.0,203.0,236.0,283.0,927.0,97.462890625,2854.8446748256683,0.03695256870220455,2854.8446748256683,0.1470896298426489,119.36181640625,2854.8446748256683,7.382117101246983,Instantaccess
119.878662109375,53.58828483219932,123.0,0.0,255.0,89.0,156.0,0.373046875,97.097900390625,53.58828483219932,0.05145121319870632,119.878662109375,1265.0,311.0,234.0,163.0,236.0,228.0,205.0,241.0,281.0,932.0,97.097900390625,2871.7042712569237,0.05145121319870632,2871.7042712569237,0.14549065257380156,119.878662109375,2871.7042712569237,7.385421048187002,Instantaccess
118.267578125,54.07370443498412,123.0,0.0,250.0,88.0,157.0,0.373779296875,96.810546875,54.07370443498412,-3.62254273678547e-05,118.267578125,1352.0,343.0,243.0,185.0,227.0,234.0,190.0,195.0,300.0,827.0,96.810546875,2923.9655113220215,-3.62254273678547e-05,2923.9655113220215,0.15806381655991147,118.267578125,2923.9655113220215,7.305465306861128,Instantaccess
119.521484375,53.65447113518715,123.0,0.0,255.0,88.0,156.0,0.369384765625,98.3125,53.65447113518715,0.04072019044592901,119.521484375,1264.0,318.0,221.0,163.0,253.0,231.0,207.0,232.0,280.0,927.0,98.3125,2878.802272796631,0.04072019044592901,2878.802272796631,0.1447996977134377,119.521484375,2878.802272796631,7.390688545517996,Instantaccess
118.529541015625,54.10841715496671,124.0,0.0,250.0,88.0,157.0,0.3740234375,96.535400390625,54.10841715496671,0.007478434310929402,118.529541015625,1353.0,343.0,239.0,187.0,230.0,227.0,188.0,203.0,307.0,819.0,96.535400390625,2927.720807015896,0.007478434310929402,2927.720807015896,0.16086014973555485,118.529541015625,2927.720807015896,7.301852891495443,Instantaccess
119.692138671875,53.70947506387509,123.0,0.0,255.0,89.0,156.0,0.374267578125,97.978271484375,53.70947506387509,0.04639985396364312,119.692138671875,1264.0,321.0,227.0,166.0,245.0,228.0,196.0,238.0,278.0,933.0,97.978271484375,2884.70771163702,0.04639985396364312,2884.70771163702,0.14759566141508018,119.692138671875,2884.70771163702,7.388128184112426,Instantaccess
119.376708984375,53.72445736214296,123.0,0.0,255.0,88.0,156.0,0.373779296875,97.740966796875,53.72445736214296,0.037029279370825154,119.376708984375,1266.0,316.0,230.0,156.0,252.0,236.0,200.0,229.0,274.0,937.0,97.740966796875,2886.317318856716,0.037029279370825154,2886.317318856716,0.14472430122600768,119.376708984375,2886.317318856716,7.390381053680347,Instantaccess
119.475830078125,53.67023425252704,123.0,0.0,255.0,88.0,156.0,0.370361328125,98.155517578125,53.67023425252704,0.03978600558935367,119.475830078125,1266.0,312.0,226.0,159.0,250.0,226.0,217.0,240.0,275.0,925.0,98.155517578125,2880.4940447211266,0.03978600558935367,2880.4940447211266,0.1452218316950109,119.475830078125,2880.4940447211266,7.38969935283618,Instantaccess
118.470703125,54.02852184673495,123.0,0.0,250.0,88.0,157.0,0.373046875,96.451171875,54.02852184673495,0.00595037144133047,118.470703125,1353.0,342.0,245.0,189.0,225.0,234.0,184.0,198.0,308.0,818.0,96.451171875,2919.0811729431152,0.00595037144133047,2919.0811729431152,0.15950386695286844,118.470703125,2919.0811729431152,7.30175169427043,Instantaccess
118.0107421875,53.886118358932734,122.0,0.0,250.0,88.0,156.0,0.367431640625,96.3115234375,53.886118358932734,-0.007285905693442233,118.0107421875,1353.0,342.0,246.0,187.0,232.0,231.0,191.0,193.0,303.0,818.0,96.3115234375,2903.7137517929077,-0.007285905693442233,2903.7137517929077,0.16053670985470797,118.0107421875,2903.7137517929077,7.297953114491641,Instantaccess
