mean_intensity,std_intensity,median_intensity,min_intensity,max_intensity,q25_intensity,q75_intensity,edge_density,texture_energy,texture_contrast,texture_correlation,texture_homogeneity,lbp_hist_1,lbp_hist_2,lbp_hist_3,lbp_hist_4,lbp_hist_5,lbp_hist_6,lbp_hist_7,lbp_hist_8,lbp_hist_9,lbp_hist_10,haralick_1,haralick_2,haralick_3,haralick_4,haralick_5,haralick_6,haralick_7,haralick_8,malware_family
-0.04894744023821533,0.029482866453744972,0.02115511475169326,0.0,0.668552492070505,-0.03581307555379495,-0.12410103580278992,-0.44496711487546753,0.16138782893782957,0.029482866453744972,0.05630054957586241,-0.04894744023821533,-0.46116375346689986,0.15489617753703122,-0.005067545050021934,0.78163180836421,0.46764289840628975,0.47655165474791794,0.19583116617754776,-0.17028683679760392,0.13669798537076921,0.658227776836266,0.16138782893782957,-0.030245790082676104,0.05630054957586241,-0.030245790082676104,-0.18661534161880838,-0.04894744023821533,-0.030245790082676104,0.823278358875259,Swizzor.gen!I
-0.3090401685263824,-0.19171834310109231,-0.2130343474441724,0.0,0.668552492070505,-0.18666849069193742,-0.4891040822815817,0.4939261298936065,0.5955607487942782,-0.19171834310109231,-0.542677417376391,-0.3090401685263824,-0.5437572361478558,-0.02130909040286428,0.5157936164083526,0.5186863032965218,0.5423701113187681,-0.013563286099882926,0.22699660735418972,0.5402651831258735,0.2585466768707418,0.5128709704330043,0.5955607487942782,-0.2466903287010751,-0.542677417376391,-0.2466903287010751,-0.5349355810965916,-0.3090401685263824,-0.2466903287010751,0.7962132258570727,Swizzor.gen!I
0.06542167806476523,0.03631358477111296,0.09921826881698181,0.0,0.668552492070505,-0.005641992526166456,-0.04725828917567585,0.06715647318039106,0.5901623604320136,0.03631358477111296,0.06465231705685688,0.06542167806476523,-0.3916113469987265,0.21363126685032974,0.10344519692047276,0.5186863032965218,0.26837033063968074,-0.32310956453007295,0.5386510191206095,-0.149985350514076,-1.0208645838789698,1.248205402825975,0.5901623604320136,-0.02344519813723564,0.06465231705685688,-0.02344519813723564,-0.5902962831416672,0.06542167806476523,-0.02344519813723564,1.0183968013302769,Swizzor.gen!I
-0.03896866698080276,-0.4546519275925142,0.09921826881698181,0.0,0.668552492070505,0.205555588667233,-0.3546292756841321,1.2962530845144515,0.5650338217102032,-0.4546519275925142,-0.05707291881521492,-0.03896866698080276,-0.31771191512629227,-0.08004417971616279,0.1251477453145717,-0.007204706838854681,0.9907333887936385,-0.34890508773258877,0.8191399897103874,0.45905923799176174,-0.18823185862915756,0.39316536515973,0.5650338217102032,-0.4944277136467905,-0.05707291881521492,-0.4944277136467905,-0.3197943312334402,-0.03896866698080276,-0.4944277136467905,0.5371475543885756,Swizzor.gen!I
-0.4059528798648453,-0.43717256416605554,-0.29109750150946095,0.0,0.668552492070505,-0.12632632463668042,-0.7388430088197024,-0.9400199166627975,0.5030208630106865,-0.43717256416605554,0.8347083057602225,-0.4059528798648453,-0.5220221091265516,-0.696762617505797,-0.35230831935560497,0.847368184631132,0.6420063952020727,0.9924621187982346,1.161959842653449,-0.028176432812908447,-0.3100805501291301,0.7779333821095402,0.5030208630106865,-0.4782801763384382,0.8347083057602225,-0.4782801763384382,-0.44907260934052196,-0.4059528798648453,-0.4782801763384382,0.6508457286346319,Swizzor.gen!I
-1.1225422534998657,0.6777671120501435,-0.6033501177706152,0.0,0.668552492070505,-1.453853977852334,-1.1998994885823868,-0.8546659853201544,-1.5355421169161583,0.6777671120501435,-0.8308737353250492,-1.1225422534998657,1.5775911611314322,-1.3722161446087298,-1.003384771178573,-1.650614113511906,-0.8774469340183212,-1.0453842142005163,-1.3312754514779093,-0.9823462881387209,0.2585466768707418,-0.20536266120664154,-1.5355421169161583,0.6463511499427482,-0.8308737353250492,0.6463511499427482,1.8888303233419172,-1.1225422534998657,0.6463511499427482,-1.6429080202200717,Swizzor.gen!I
-0.2235501872991178,-0.22531809144018156,0.02115511475169326,0.0,0.668552492070505,-0.005641992526166456,-0.5083147689383603,1.637668809885024,-0.21252592336217305,-0.22531809144018156,-0.1330980017868562,-0.2235501872991178,-0.7002501507012459,-0.4030871709393046,0.8630343907139356,0.7158954320972879,-0.1052657339227112,0.1670053763177279,0.5074855779439675,0.11393397117178702,-0.7162428551290386,1.419213410359224,-0.21252592336217305,-0.2789257984010428,-0.1330980017868562,-0.2789257984010428,-0.2212902399593756,-0.2235501872991178,-0.2789257984010428,0.5791583930954567,Swizzor.gen!I
0.022180327282644068,-0.3694604526615019,0.06018669178433754,0.0,0.668552492070505,0.1753845056396045,-0.12410103580278992,0.7499879239215358,0.27431553675961856,-0.3694604526615019,-0.10277887093568348,0.022180327282644068,-0.46985780427542156,0.008058454253784972,0.6243063583788473,0.4858181151630607,0.3680066145229852,-0.6584513661627788,0.6009819014738935,0.5199636968423456,0.2788547921207372,0.4957701696796794,0.27431553675961856,-0.4152949255942808,-0.10277887093568348,-0.4152949255942808,-0.5173250564659772,0.022180327282644068,-0.4152949255942808,0.7342318144120067,Swizzor.gen!I
-1.080706182155804,0.7874770225792435,-0.5643185407379709,0.0,0.668552492070505,-1.7253937251009905,-0.8925285020739305,-1.8810470097154375,-1.7170869032105898,0.7874770225792435,-0.8531546570067139,-1.080706182155804,1.529773881684563,0.6835119813567178,-1.394030642272354,-0.7303048457749972,-1.5250827792598005,-1.4839081086432855,-1.0819519220647733,-0.9620448018551929,-1.0208645838789698,0.03404854933990708,-1.7170869032105898,0.7670861294494454,-0.8531546570067139,0.7670861294494454,1.8888303233419172,-1.080706182155804,0.7670861294494454,-1.9013481318987733,Swizzor.gen!I
0.18850610737809578,0.08764761332382405,0.17728142288227036,0.0,0.668552492070505,0.145213422611976,0.18326995070566635,-0.1718345345790096,0.35512694427392477,0.08764761332382405,0.8731061507004195,0.18850610737809578,-0.46985780427542156,1.2708628744897028,0.1251477453145717,0.6830272439638269,-0.005629450039406682,-0.34890508773258877,0.07116940147097985,-0.149985350514076,-0.6959347398790432,1.1370501979293632,0.35512694427392477,0.027886244987248284,0.8731061507004195,0.027886244987248284,-0.6091965599025071,0.18850610737809578,0.027886244987248284,1.0079810653624468,Swizzor.gen!I
-0.3111803188632435,-0.2265533023004191,-0.17400277041152812,0.0,0.668552492070505,-0.09615524160905194,-0.5851575155654742,-0.06940981696783789,0.22573004149923714,-0.2265533023004191,0.27155452850407186,-0.3111803188632435,-0.7915376841907233,0.33110144547692677,0.9281420358962325,0.7158954320972879,0.1687340467563762,0.3733695619378546,0.7879745485337454,1.2508172030493507,0.21793044637075093,0.24780855875646834,0.22573004149923714,-0.28010762952252954,0.27155452850407186,-0.28010762952252954,-0.47539710461243884,-0.3111803188632435,-0.28010762952252954,0.6727500725513298,Swizzor.gen!I
-0.1364744320270706,-0.19050413231763733,0.02115511475169326,0.0,0.668552492070505,0.02452909050146204,-0.43147202231124615,-0.4620379011439961,-0.12078072419028527,-0.19050413231763733,-0.29401969043363263,-0.1364744320270706,-0.2525065340623798,0.15489617753703122,-0.11358028702051663,0.4529499270295997,0.1438249757855501,-0.013563286099882926,0.8814708720636713,0.27634586144001044,0.13669798537076921,0.2734597598864557,-0.12078072419028527,-0.24552225083901735,-0.29401969043363263,-0.24552225083901735,-0.23133514923208642,-0.1364744320270706,-0.24552225083901735,0.5687700275351404,Swizzor.gen!I
-0.159732451350549,-0.038087662293472935,-0.01787646228095102,0.0,0.668552492070505,0.05470017352909053,-0.5083147689383603,0.34028905347684896,0.03179910525686861,-0.038087662293472935,0.009753583234263393,-0.159732451350549,-0.5567983123606383,0.5073067134168222,0.5591987131965505,-0.33588658817346495,-0.05544759198105894,-0.09094985570743043,0.1646657250009058,0.3575518065741221,0.1163898701207738,0.9745925907727766,0.03179910525686861,-0.09714145261931756,0.009753583234263393,-0.09714145261931756,-0.33227181001280737,-0.159732451350549,-0.09714145261931756,0.7675584988513429,Swizzor.gen!I
-0.06262635293345402,0.07276867455276481,0.02115511475169326,0.0,0.668552492070505,-0.06598415858142344,-0.12410103580278992,-0.0011266718937234168,0.15050884325346894,0.07276867455276481,0.06312143269243434,-0.06262635293345402,-0.5089810329137691,0.6541444367000685,-0.07017519023231875,0.5844226795634437,0.04418869190224557,0.19280089952024376,0.4451546955906836,0.15453694373884289,-0.3100805501291301,0.906189387759477,0.15050884325346894,0.012967396020419119,0.06312143269243434,0.012967396020419119,-0.48472665354145134,-0.06262635293345402,0.012967396020419119,0.877702263709645,Swizzor.gen!I
-0.04756794574397354,-0.0821368456026783,0.09921826881698181,0.0,0.668552492070505,0.05470017352909053,-0.12410103580278992,1.0060497179494652,0.21731732460981973,-0.0821368456026783,-0.03931427891538008,-0.04756794574397354,-0.42204052482855237,-0.10941172437281203,-0.22209302899101133,-0.3030184000400039,0.8163698919978556,-0.632655842960263,0.3828238132373996,0.43875775170823383,-1.1427132753789424,1.5047174141258486,0.21731732460981973,-0.14038212835788969,-0.03931427891538008,-0.14038212835788969,-0.08155294990781299,-0.04756794574397354,-0.14038212835788969,0.5601419307615113,Swizzor.gen!I
-0.20667394157049626,-0.3228823488534678,0.06018669178433754,0.0,-2.0128077702443483,-0.03581307555379495,-0.43147202231124615,1.5864564510794381,0.04624047920059169,-0.3228823488534678,-0.5191760499761386,-0.20667394157049626,-0.40030539780724816,-0.4030871709393046,0.14685029370867064,-0.07294108310577674,0.8163698919978556,0.1412098531152121,-0.3651467750020079,0.45905923799176174,-0.08669128237918045,0.8377861847461774,0.04624047920059169,-0.37156930895988083,-0.5191760499761386,-0.37156930895988083,-0.0637169488979924,-0.20667394157049626,-0.37156930895988083,0.3780825946219578,Swizzor.gen!I
-0.30291624436970155,-0.6853107691764955,-0.13497119337888386,0.0,-0.4039916128554362,-0.06598415858142344,-0.7388430088197024,0.32321826720832036,0.41116605189235683,-0.6853107691764955,0.3757569636864589,-0.30291624436970155,-0.6046155918075075,-0.1975143583427598,0.4940910680142537,0.4529499270295997,1.1650968855894213,0.5797337475579812,0.7568091073571034,0.946294908796432,0.13669798537076921,0.03404854933990708,0.41116605189235683,-0.7032213029075407,0.3757569636864589,-0.7032213029075407,-0.5965510931732583,-0.30291624436970155,-0.7032213029075407,0.5489349148478175,Swizzor.gen!I
-0.366037786835195,-0.1359701031217004,-0.29109750150946095,0.0,0.668552492070505,-0.21683957371956591,-0.5851575155654742,0.13543961825450554,0.8070844024405751,-0.1359701031217004,-0.5132291822275166,-0.366037786835195,-0.36118216916890067,0.008058454253784972,0.2336604872850664,0.2228726100953725,-0.17999294683518957,-0.34890508773258877,0.22699660735418972,-0.007874946529380521,-0.3100805501291301,1.1627013990593504,0.8070844024405751,-0.1928323031706385,-0.5132291822275166,-0.1928323031706385,-0.6780083271557603,-0.366037786835195,-0.1928323031706385,0.901234363608863,Swizzor.gen!I
-0.2765253543723843,-0.09378206860927027,-0.056908039313595296,0.0,0.668552492070505,-0.12632632463668042,-0.3546292756841321,0.40857219855096344,-0.12563105282034026,-0.09378206860927027,-0.15849759577694933,-0.2765253543723843,-0.5133280583180299,0.6247768920434192,-0.07017519023231875,-0.10580927123923776,0.21855218869802848,0.8118934563806238,0.4139892544140416,0.2560443751564825,0.2991629073707326,0.5470725719396541,-0.12563105282034026,-0.15176498987610357,-0.15849759577694933,-0.15176498987610357,0.036663584291934906,-0.2765253543723843,-0.15176498987610357,0.45888732529500637,Swizzor.gen!I
-1.0862370526046798,0.5965984199647074,-0.6423816948032595,0.0,0.668552492070505,-1.1521431475760493,-1.1230567419552728,-1.8810470097154375,-1.765727204444192,0.5965984199647074,-1.176241541030528,-1.0862370526046798,1.3385047638970862,1.7113760443394417,-1.5242459326369477,-1.1904594796434516,-1.3258102114931916,-1.2517483998206431,-1.2066136867713413,-1.4289789863763351,0.17731421587076007,-0.13695945819334193,-1.765727204444192,0.5581869701812225,-1.176241541030528,0.5581869701812225,1.8888303233419172,-1.0862370526046798,0.5581869701812225,-1.7481917773656894,Swizzor.gen!I
-0.3419159718938269,0.03541719112817148,-0.09593961634623957,0.0,0.668552492070505,-0.21683957371956591,-0.41226133565446765,0.2890766946712631,-0.26560550842667324,0.03541719112817148,-0.9673752318565428,-0.3419159718938269,-0.05254336546638131,1.3883330531162998,-0.4825236097201986,0.12426804569498942,-0.1052657339227112,-0.09094985570743043,0.1646657250009058,-0.3733016996328832,0.603784636120664,0.1366533538598565,-0.26560550842667324,-0.02433803705496859,-0.9673752318565428,-0.02433803705496859,0.2940729637394937,-0.3419159718938269,-0.02433803705496859,0.1754794897160605,Swizzor.gen!I
-0.14712361382374087,-0.22504793230912007,0.02115511475169326,0.0,0.3110377904285246,-0.09615524160905194,-0.27778652905701806,-0.0011266718937234168,0.29914264262871365,-0.22504793230912007,-1.1047882842377463,-0.14712361382374087,-0.66982097287142,1.2414953298330536,0.3421732292555611,0.025663481294606345,0.5672791822895943,0.5023471779504338,0.6009819014738935,0.45905923799176174,0.0351574091207921,0.43591736704304224,0.29914264262871365,-0.2786672837333561,-1.1047882842377463,-0.2786672837333561,-0.475155693533152,-0.14712361382374087,-0.2786672837333561,0.6887325188084616,Swizzor.gen!I
0.1398757033380955,0.2477978760856821,0.1382498458496261,0.0,0.668552492070505,0.145213422611976,0.10642720407855227,-0.018197458162252034,0.2059998911396914,0.2477978760856821,0.019499344155897196,0.1398757033380955,-0.2829357118922056,0.3017339008202775,0.03833755173817594,0.5186863032965218,-0.03053852101023281,-0.06515433250491459,-0.022326922058946097,0.21544140258942665,1.131795632620545,0.14520375423651893,0.2059998911396914,0.19056729991541818,0.019499344155897196,0.19056729991541818,-0.23512212916125738,0.1398757033380955,0.19056729991541818,0.8443917801340997,Swizzor.gen!I
0.23678841467655842,-0.10636144169448705,0.2553445769475589,0.0,0.668552492070505,0.205555588667233,0.029584457451438215,1.2279699394403372,0.33378001770436067,-0.10636144169448705,0.4733233195894939,0.23678841467655842,-0.6220036934245508,-0.02130909040286428,0.6894140035611441,0.78163180836421,0.26837033063968074,0.32177851553282294,0.2581620485308317,0.15453694373884289,-0.3710048958791164,0.9318405888894644,0.33378001770436067,-0.16403811276346733,0.4733233195894939,-0.16403811276346733,-0.6343404953209566,0.23678841467655842,-0.16403811276346733,1.0691596540652484,Swizzor.gen!I
-0.265747247856626,-0.4375181887122038,-0.13497119337888386,0.0,0.668552492070505,-0.15649740766430892,-0.6620002621925883,0.5451384886991923,0.7840932966743822,-0.4375181887122038,-0.27780747850637966,-0.265747247856626,-0.4437756518498565,0.06679354356708347,-0.13528283541461558,0.6830272439638269,-0.08035666295188507,-0.24572299492252545,0.10233484264762181,-0.4951106173340507,-0.2897724348791347,1.496167013749186,0.7840932966743822,-0.4785999102030167,-0.27780747850637966,-0.4785999102030167,-0.8267259927294496,-0.265747247856626,-0.4785999102030167,0.8620456837708367,Swizzor.gen!I
0.001397662565655604,-0.1529460128529087,0.17728142288227036,0.0,0.668552492070505,0.05470017352909053,-0.04725828917567585,0.562209274967721,-0.015936897418587937,-0.1529460128529087,-0.35178717509012475,0.001397662565655604,-0.4915929312967257,0.03742599891043422,0.2987681324673632,-0.1386774593726988,0.2434612596688546,0.08961880671018042,0.07116940147097985,0.3575518065741221,0.7459414428706319,0.6325765757062786,-0.015936897418587937,-0.2092819619438566,-0.35178717509012475,-0.2092819619438566,-0.2762914098099717,0.001397662565655604,-0.2092819619438566,0.7706600584631997,Swizzor.gen!I
-0.029221958217748614,-0.46629859680429453,0.06018669178433754,0.0,0.668552492070505,0.145213422611976,-0.27778652905701806,0.8012002827271216,0.5996163908126293,-0.46629859680429453,0.02332980725747907,-0.029221958217748614,-0.5828804647862033,-0.16814681368611054,0.19025539049686852,0.9788409371649761,0.19364311772720233,-0.24572299492252545,0.7879745485337454,0.27634586144001044,-0.10699939762917586,0.9489413896427893,0.5996163908126293,-0.5051615460051564,0.02332980725747907,-0.5051615460051564,-0.6905599601142896,-0.029221958217748614,-0.5051615460051564,0.7919074954115547,Swizzor.gen!I
-0.33585651009669004,-0.14762681657104254,-0.13497119337888386,0.0,0.668552492070505,-0.18666849069193742,-0.43147202231124615,0.8182710689956503,0.15464669423165145,-0.14762681657104254,-0.038454162426008576,-0.33585651009669004,-0.3351000167433356,0.125528632880382,0.27706558407326426,-0.040072894972315705,0.11891590481472396,-0.013563286099882926,0.47632013676732554,0.11393397117178702,0.6647089818706502,0.38461496478306756,0.15464669423165145,-0.20413230792251208,-0.038454162426008576,-0.20413230792251208,-0.1434510626674984,-0.33585651009669004,-0.20413230792251208,0.4676637003353103,Swizzor.gen!I
-0.42289358795301085,-0.2025714125126397,-0.3301290785421052,0.0,0.668552492070505,-0.3073528228024514,-0.7388430088197024,0.2549351221342059,0.5479617610518741,-0.2025714125126397,-0.3099129244520128,-0.42289358795301085,-0.5046340075095083,0.008058454253784972,0.36387577764966006,1.0774455015653592,-0.6034471533392337,0.39916508514037047,-0.08465780441223006,-0.17028683679760392,-0.8787077771290019,1.4619654122425363,0.5479617610518741,-0.25712122747533117,-0.3099129244520128,-0.25712122747533117,-0.5309282815933534,-0.42289358795301085,-0.25712122747533117,0.8298685932424809,Swizzor.gen!I
-0.22477497213045397,-0.4267841346285283,-0.056908039313595296,0.0,0.668552492070505,0.05470017352909053,-0.6620002621925883,-0.2571884659216527,0.4567372186255854,-0.4267841346285283,-0.16926807421232434,-0.22477497213045397,-0.6785150236799417,0.830349704639964,0.40728087443785793,0.3543453626292166,0.517461040347942,0.5023471779504338,-0.08465780441223006,0.29664734772353835,-0.4319292416291026,0.9318405888894644,0.4567372186255854,-0.4686615836128196,-0.16926807421232434,-0.4686615836128196,-0.29835565930995384,-0.22477497213045397,-0.4686615836128196,0.6175451996952112,Swizzor.gen!I
-0.10647364989528886,-0.3840372596460044,0.06018669178433754,0.0,0.3110377904285246,-0.03581307555379495,-0.43147202231124615,0.3573598397453776,-0.1585694427261375,-0.3840372596460044,0.10077874801695741,-0.10647364989528886,-0.7350263539353326,1.2708628744897028,0.5374961648024515,0.3872135507626776,0.1438249757855501,0.8892800259881714,0.6633127838271774,-0.08908089166349221,-0.3913130111291118,0.7950341828628652,-0.1585694427261375,-0.4289122120527548,0.10077874801695741,-0.4289122120527548,-0.493119289691057,-0.10647364989528886,-0.4289122120527548,0.8525884958982336,Swizzor.gen!I
-1.2871275498876291,0.5851265769519591,-0.7594764259011922,0.0,0.668552492070505,-1.6650515590457335,-1.1998994885823868,-1.8810470097154375,-1.8832586140165417,0.5851265769519591,-1.9021814784145405,-1.2871275498876291,1.7297370502805614,1.2121277851764043,-1.3072204486959582,-1.814955054179211,-1.051810430814104,-1.1743618302130956,-1.1442828044180573,-0.7387284527363858,0.7256333276206365,-1.3425659113027475,-1.8832586140165417,0.5458060963541781,-1.9021814784145405,0.5458060963541781,1.8888303233419172,-1.2871275498876291,0.5458060963541781,-1.9013481318987733,Swizzor.gen!I
-0.3361401444786837,0.2921813853436,-0.13497119337888386,0.0,0.668552492070505,-0.2771817397748229,-0.3546292756841321,0.3061474809397917,-0.22674807341301229,0.2921813853436,-0.49419781232409593,-0.3361401444786837,0.03874416802309624,1.065290061893158,-0.4391185129320007,-0.434491152573848,-0.5038108694559292,-0.632655842960263,0.1335002838242638,-0.7996329115869696,-0.02576693662919417,0.9489413896427893,-0.22674807341301229,0.23633267066963784,-0.49419781232409593,0.23633267066963784,0.272287301682649,-0.3361401444786837,0.23633267066963784,0.1702801455457331,Swizzor.gen!I
0.30780014995023863,0.11199390035945592,0.2943761539802032,0.0,0.668552492070505,0.2357266716948615,0.4906409372141226,0.4597845573565493,0.01667265664788353,0.11199390035945592,0.06486793156105748,0.30780014995023863,-0.4915929312967257,0.33110144547692677,0.3421732292555611,0.3543453626292166,0.11891590481472396,0.6571203171655288,1.0996289603001652,0.11393397117178702,0.21793044637075093,0.299110961016443,0.01667265664788353,0.052369423206866626,0.06486793156105748,0.052369423206866626,-0.3761942919357471,0.30780014995023863,0.052369423206866626,0.9320620001332304,Swizzor.gen!I
-0.400641181438419,-0.2714157940338846,0.06018669178433754,0.0,0.668552492070505,-0.15649740766430892,-0.6620002621925883,1.774235100033253,-0.6774449941955806,-0.2714157940338846,-0.018361116168165905,-0.400641181438419,0.40389430198100645,0.06679354356708347,-0.699549093661188,-0.6974366576415362,-0.8027197211058428,-0.9164065981879371,-1.1754482455946993,-0.7590299390199137,0.4413197141207006,1.0344453934094138,-0.6774449941955806,-0.3228763622794045,-0.018361116168165905,-0.3228763622794045,0.8552373680574681,-0.400641181438419,-0.3228763622794045,-0.7520087262539161,Swizzor.gen!I
-0.1089876819175052,-0.26669119196711205,0.06018669178433754,0.0,0.668552492070505,0.205555588667233,-0.43147202231124615,0.20372276332862002,-0.0007008368631609332,-0.26669119196711205,-0.1561182956797838,-0.1089876819175052,-0.3437940675518573,0.4192040794468745,-0.7212516420552869,-0.401622964440387,0.4925519693771159,0.24439194592527544,-0.3028158926487239,-0.028176432812908447,-0.6959347398790432,1.4363142111125489,-0.0007008368631609332,-0.3183864753627146,-0.1561182956797838,-0.3183864753627146,0.2192112914037055,-0.1089876819175052,-0.3183864753627146,-0.021058789316950502,Swizzor.gen!I
